Make,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),engine_class,mileage,Age,km_year,qcut_km_year,mileage_class,is_retro,is_japan,is_german,is_cargo_passenger,is_off_road,is_mpv,is_open_top
31,2012,11,202135,1500.0,0,,7399.0,3,2,10,20214.0,2,2,0,0,0,1,0,0,0
31,2017,11,156841,1500.0,0,,13299.0,3,2,5,31368.0,2,2,0,0,0,1,0,0,0
34,2013,6,226021,1800.0,4,,10999.0,1,2,9,25113.0,2,2,0,0,0,1,0,1,0
27,2011,3,167500,1500.0,0,,8699.0,3,2,11,15227.0,1,2,0,1,0,1,1,0,0
39,2013,4,150000,1800.0,2,,9899.0,1,1,9,16667.0,1,1,0,1,0,0,0,0,0
2,2014,10,213111,2000.0,0,,20999.0,1,2,8,26639.0,2,2,0,0,1,0,0,0,0
41,2011,11,125245,1400.0,4,,8899.0,3,1,11,11386.0,0,2,0,0,1,1,0,0,0
41,2012,10,165483,1400.0,4,,9999.0,3,2,10,16548.0,1,2,0,0,1,0,0,0,0
42,2015,3,153501,2400.0,0,,20000.0,1,2,7,21929.0,2,2,0,0,0,1,1,0,0
42,2014,3,101141,2000.0,0,,18400.0,1,1,8,12643.0,1,1,0,0,0,1,1,0,0
41,2012,4,166358,1200.0,0,,7299.0,3,2,10,16636.0,1,2,0,0,1,0,0,0,0
14,2014,3,145101,2000.0,4,,15499.0,1,1,8,18138.0,2,1,0,1,0,1,1,0,0
2,2014,3,269591,2000.0,0,,21000.0,1,2,8,33699.0,2,2,0,0,1,1,1,0,0
1,2017,10,65976,3000.0,0,,43999.0,1,0,5,13195.0,1,0,0,0,1,0,0,0,0
29,2010,4,134504,1200.0,4,,3699.0,3,1,12,11209.0,0,2,0,0,0,0,0,0,0
6,2008,10,483305,1400.0,3,,2699.0,3,2,14,34522.0,2,2,0,0,0,0,0,0,0
31,2011,11,186277,1500.0,0,,6899.0,3,2,11,16934.0,1,2,0,0,0,1,0,0,0
1,2014,10,242037,2000.0,4,,17299.0,1,2,8,30255.0,2,2,0,0,1,0,0,0,0
13,2014,3,167608,2200.0,0,,16699.0,1,2,8,20951.0,2,2,0,1,0,1,1,0,0
19,2018,3,77597,3000.0,0,,58999.0,1,1,4,19399.0,2,1,0,0,0,1,1,0,0
41,2010,10,158188,2000.0,4,,8899.0,1,2,12,13182.0,1,2,0,0,1,0,0,0,0
39,2016,11,163078,1800.0,2,,12999.0,1,2,6,27180.0,2,2,0,1,0,1,0,0,0
33,2011,11,184714,1200.0,0,,6299.0,3,2,11,16792.0,1,2,0,0,0,1,0,0,0
39,2006,10,214267,3500.0,3,,9599.0,0,2,16,13392.0,1,2,0,1,0,0,0,0,0
6,2020,6,11976,1500.0,0,,10999.0,3,0,2,5988.0,0,0,0,0,0,1,0,1,0
19,2005,3,248745,2700.0,0,,11299.0,1,2,17,14632.0,1,2,0,0,0,1,1,0,0
37,2010,10,73121,2500.0,4,,13999.0,1,0,12,6093.0,0,2,0,1,0,0,0,0,0
41,2012,3,117867,2000.0,4,,12199.0,1,1,10,11787.0,0,1,0,0,1,1,1,0,0
1,2012,3,123779,2000.0,4,,15899.0,1,1,10,12378.0,1,1,0,0,1,1,1,0,0
42,2017,3,140408,2400.0,0,,24500.0,1,1,5,28082.0,2,1,0,0,0,1,1,0,0
23,2008,10,239297,2200.0,0,,10999.0,1,2,14,17093.0,1,2,0,0,1,0,0,0,0
33,2015,11,205524,1400.0,0,,7299.0,3,2,7,29361.0,2,2,0,0,0,1,0,0,0
11,2016,11,159318,1500.0,0,,9599.0,3,2,6,26553.0,2,2,0,0,0,1,0,0,0
25,2008,10,232332,2400.0,3,,6999.0,1,2,14,16595.0,1,2,0,1,0,0,0,0,0
1,2013,10,180082,2000.0,4,,16999.0,1,2,9,20009.0,2,2,0,0,1,0,0,0,0
41,2016,3,142398,2000.0,0,,23000.0,1,1,6,23733.0,2,1,0,0,1,1,1,0,0
6,2012,11,208879,1500.0,0,,5399.0,3,2,10,20888.0,2,2,0,0,0,1,0,0,0
14,2014,3,154041,2200.0,0,,17299.0,1,2,8,19255.0,2,2,0,1,0,1,1,0,0
2,2010,10,179000,4400.0,2,,22499.0,0,2,12,14917.0,1,2,0,0,1,0,0,0,0
40,2011,3,109124,1700.0,3,,7200.0,3,1,11,9920.0,0,2,0,0,0,1,1,0,0
28,2014,11,200124,1400.0,4,,8199.0,3,2,8,25016.0,2,2,0,0,1,1,0,0,0
25,2013,3,162584,2000.0,5,,13399.0,1,2,9,18065.0,2,2,0,1,0,1,1,0,0
3,2019,3,18957,1400.0,4,,12499.0,3,0,3,6319.0,0,0,0,0,0,1,1,0,0
14,2015,3,159634,1700.0,0,,17499.0,3,2,7,22805.0,2,2,0,1,0,1,1,0,0
5,2012,4,173027,1400.0,0,,5799.0,3,2,10,17303.0,2,2,0,0,0,0,0,0,0
14,2011,3,132000,2200.0,0,,14399.0,1,1,11,12000.0,1,2,0,1,0,1,1,0,0
10,2013,11,99750,1300.0,0,,5799.0,3,1,9,11083.0,0,1,0,0,0,1,0,0,0
14,2014,3,195653,2200.0,0,,18699.0,1,2,8,24457.0,2,2,0,1,0,1,1,0,0
31,2016,3,110000,1500.0,0,,12899.0,3,1,6,18333.0,2,1,0,0,0,1,1,0,0
31,2015,3,160000,1500.0,0,,12899.0,3,2,7,22857.0,2,2,0,0,0,1,1,0,0
39,2006,3,191481,2000.0,3,,8399.0,1,2,16,11968.0,1,2,0,1,0,1,1,0,0
1,2010,10,190401,2000.0,4,,10699.0,1,2,12,15867.0,1,2,0,0,1,0,0,0,0
2,2016,4,71887,2000.0,4,,22499.0,1,0,6,11981.0,1,2,0,0,1,0,0,0,0
13,2007,3,224045,2000.0,3,,11199.0,1,2,15,14936.0,1,2,0,1,0,1,1,0,0
14,2010,4,195000,1400.0,0,,4999.0,3,2,12,16250.0,1,2,0,1,0,0,0,0,0
34,2009,11,174717,1400.0,4,,6099.0,3,2,13,13440.0,1,2,0,0,0,1,0,0,0
28,2005,1,364312,1300.0,0,,3999.0,3,2,17,21430.0,2,2,0,0,1,1,0,0,0
41,2010,4,190902,1400.0,4,,7499.0,3,2,12,15908.0,1,2,0,0,1,0,0,0,0
2,2013,10,215376,2000.0,0,,17849.0,1,2,9,23931.0,2,2,0,0,1,0,0,0,0
41,2010,6,216057,2000.0,0,,9799.0,1,2,12,18005.0,2,2,0,0,1,1,0,1,0
6,2012,11,120041,1500.0,0,,7150.0,3,1,10,12004.0,1,1,0,0,0,1,0,0,0
41,2020,9,4500,3000.0,4,,60499.0,1,0,2,2250.0,0,0,0,0,1,1,0,0,0
41,2012,4,140000,1400.0,4,,5899.0,3,1,10,14000.0,1,1,0,0,1,0,0,0,0
40,2003,10,115754,1500.0,4,,1799.0,3,1,19,6092.0,0,2,0,0,0,0,0,0,0
1,2018,3,84235,3000.0,2,,67900.0,1,1,4,21059.0,2,1,0,0,1,1,1,0,0
14,2002,4,310000,2000.0,3,,2350.0,1,2,20,15500.0,1,2,0,1,0,0,0,0,0
34,2012,10,190723,1400.0,4,,9499.0,3,2,10,19072.0,2,2,0,0,0,0,0,0,0
41,2015,4,153831,1400.0,5,,12999.0,3,2,7,21976.0,2,2,0,0,1,0,0,0,0
11,2013,3,175830,2000.0,0,,14999.0,1,2,9,19537.0,2,2,0,0,0,1,1,0,0
6,2014,11,109330,900.0,4,,5999.0,2,1,8,13666.0,1,1,0,0,0,1,0,0,0
2,1997,11,245188,2000.0,3,,3599.0,1,2,25,9808.0,0,2,0,0,1,1,0,0,0
42,2012,11,211073,2400.0,0,,15999.0,1,2,10,21107.0,2,2,0,0,0,1,0,0,0
41,2013,6,252271,1600.0,0,,7399.0,3,2,9,28030.0,2,2,0,0,1,1,0,1,0
28,2003,4,161621,1200.0,4,,2999.0,3,2,19,8506.0,0,2,0,0,1,0,0,0,0
41,2016,4,100476,1422.0,0,,8499.0,3,1,6,16746.0,1,1,0,0,1,0,0,0,0
20,2013,10,101546,2013.0,2,,18200.0,1,1,9,11283.0,0,1,0,1,0,0,0,0,0
1,2011,2,108026,2000.0,4,,13499.0,1,1,11,9821.0,0,2,0,0,1,0,0,0,0
19,2018,3,72551,3000.0,0,,60900.0,1,0,4,18138.0,2,0,0,0,0,1,1,0,0
34,2013,11,211042,2000.0,0,,12399.0,1,2,9,23449.0,2,2,0,0,0,1,0,0,0
28,2006,11,211060,1300.0,0,,4299.0,3,2,16,13191.0,1,2,0,0,1,1,0,0,0
41,2011,11,143724,1400.0,4,,9699.0,3,1,11,13066.0,1,2,0,0,1,1,0,0,0
39,2012,4,256504,1800.0,2,,9699.0,1,2,10,25650.0,2,2,0,1,0,0,0,0,0
2,2004,11,316150,3000.0,4,,10499.0,1,2,18,17564.0,2,2,0,0,1,1,0,0,0
39,2011,11,222321,2200.0,0,,10199.0,1,2,11,20211.0,2,2,0,1,0,1,0,0,0
27,2013,3,150207,1500.0,0,,10499.0,3,2,9,16690.0,1,2,0,1,0,1,1,0,0
31,2011,4,109439,1500.0,0,,6699.0,3,1,11,9949.0,0,2,0,0,0,0,0,0,0
41,2012,10,135008,1400.0,2,,8599.0,3,1,10,13501.0,1,1,0,0,1,0,0,0,0
2,2012,11,169967,3000.0,4,,19999.0,1,2,10,16997.0,1,2,0,0,1,1,0,0,0
41,2011,4,172576,1400.0,4,,7799.0,3,2,11,15689.0,1,2,0,0,1,0,0,0,0
34,2010,11,203558,1400.0,4,,7699.0,3,2,12,16963.0,1,2,0,0,0,1,0,0,0
20,2006,10,261250,2200.0,0,,8399.0,1,2,16,16328.0,1,2,0,1,0,0,0,0,0
2,1996,10,300000,2000.0,3,,4699.0,1,2,26,11538.0,0,2,0,0,1,0,0,0,0
14,2014,10,86968,2000.0,3,,10999.0,1,1,8,10871.0,0,1,0,1,0,0,0,0,0
1,2016,3,125565,2000.0,4,,34999.0,1,1,6,20928.0,2,1,0,0,1,1,1,0,0
30,2005,3,186000,3200.0,3,,10999.0,1,2,17,10941.0,0,2,0,0,1,1,1,0,0
34,2016,10,182504,2000.0,0,,17499.0,1,2,6,30417.0,2,2,0,0,0,0,0,0,0
28,2012,11,165060,1300.0,0,,6599.0,3,2,10,16506.0,1,2,0,0,1,1,0,0,0
41,2012,10,120264,2000.0,4,,13999.0,1,1,10,12026.0,1,1,0,0,1,0,0,0,0
34,2014,11,200095,1600.0,0,,12399.0,3,2,8,25012.0,2,2,0,0,0,1,0,0,0
30,2013,3,245373,3000.0,0,,29999.0,1,2,9,27264.0,2,2,0,0,1,1,1,0,0
30,2015,3,94125,3000.0,2,,37499.0,1,1,7,13446.0,1,1,0,0,1,1,1,0,0
13,2005,3,288003,2200.0,0,,8899.0,1,2,17,16941.0,1,2,0,1,0,1,1,0,0
30,2014,3,126741,2967.0,0,,43499.0,1,1,8,15843.0,1,1,0,0,1,1,1,0,0
39,2016,3,196009,2500.0,2,,19999.0,1,2,6,32668.0,2,2,0,1,0,1,1,0,0
30,2015,3,135070,3000.0,0,,42900.0,1,1,7,19296.0,2,1,0,0,1,1,1,0,0
2,2004,10,417668,2000.0,0,,5699.0,1,2,18,23204.0,2,2,0,0,1,0,0,0,0
3,2018,10,43616,1400.0,4,,10999.0,3,0,4,10904.0,0,0,0,0,0,0,0,0,0
13,2015,3,153867,1600.0,0,,19499.0,3,2,7,21981.0,2,2,0,1,0,1,1,0,0
39,2011,11,177654,2000.0,0,,9499.0,1,2,11,16150.0,1,2,0,1,0,1,0,0,0
9,2006,11,146982,2700.0,4,,6699.0,1,1,16,9186.0,0,2,0,0,0,1,0,0,0
23,2012,10,151040,1800.0,4,,15299.0,1,2,10,15104.0,1,2,0,0,1,0,0,0,0
41,2011,4,125941,1600.0,4,,5299.0,3,1,11,11449.0,0,2,0,0,1,0,0,0,0
2,2015,3,180397,2000.0,0,,28700.0,1,2,7,25771.0,2,2,0,0,1,1,1,0,0
34,2013,11,96453,1400.0,4,,10099.0,3,1,9,10717.0,0,1,0,0,0,1,0,0,0
39,2012,3,201807,2200.0,0,,14999.0,1,2,10,20181.0,2,2,0,1,0,1,1,0,0
39,2000,10,348294,1800.0,4,,3999.0,1,2,22,15832.0,1,2,0,1,0,0,0,0,0
31,2008,11,185002,1500.0,0,,4799.0,3,2,14,13214.0,1,2,0,0,0,1,0,0,0
39,2013,4,212800,1800.0,5,,9999.0,1,2,9,23644.0,2,2,0,1,0,0,0,0,0
2,1998,10,401401,2000.0,4,,3199.0,1,2,24,16725.0,1,2,0,0,1,0,0,0,0
18,2007,10,202834,3800.0,3,,7899.0,0,2,15,13522.0,1,2,0,0,0,0,0,0,0
18,2010,4,177561,1400.0,3,,5699.0,3,2,12,14797.0,1,2,0,0,0,0,0,0,0
41,2006,4,149796,1400.0,4,,5199.0,3,1,16,9362.0,0,2,0,0,1,0,0,0,0
1,2012,10,182675,2000.0,4,,16999.0,1,2,10,18268.0,2,2,0,0,1,0,0,0,0
39,2014,11,148717,1800.0,2,,9499.0,1,1,8,18590.0,2,1,0,1,0,1,0,0,0
1,2016,3,99729,2000.0,4,,21999.0,1,1,6,16622.0,1,1,0,0,1,1,1,0,0
6,2009,11,251113,1600.0,3,,5999.0,3,2,13,19316.0,2,2,0,0,0,1,0,0,0
2,2007,2,201010,2500.0,4,,7799.0,1,2,15,13401.0,1,2,0,0,1,0,0,0,0
1,2012,10,124000,2000.0,4,,19200.0,1,1,10,12400.0,1,1,0,0,1,0,0,0,0
23,2003,2,146809,1800.0,3,,6199.0,1,1,19,7727.0,0,2,0,0,1,0,0,0,0
34,2006,10,285157,1900.0,0,,6999.0,1,2,16,17822.0,2,2,0,0,0,0,0,0,0
34,2017,11,173258,1400.0,3,,11499.0,3,2,5,34652.0,2,2,0,0,0,1,0,0,0
14,2015,3,147000,2400.0,4,,15999.0,1,1,7,21000.0,2,1,0,1,0,1,1,0,0
2,2002,10,292481,2500.0,4,,5499.0,1,2,20,14624.0,1,2,0,0,1,0,0,0,0
20,2015,10,69662,2000.0,4,,20000.0,1,0,7,9952.0,0,2,0,1,0,0,0,0,0
31,2017,11,203448,1500.0,0,,12999.0,3,2,5,40690.0,2,2,0,0,0,1,0,0,0
20,2006,3,246055,3300.0,2,,10999.0,1,2,16,15378.0,1,2,0,1,0,1,1,0,0
6,2018,10,43000,1500.0,0,,9399.0,3,0,4,10750.0,0,0,0,0,0,0,0,0,0
20,2006,3,152731,3300.0,2,,11799.0,1,2,16,9546.0,0,2,0,1,0,1,1,0,0
34,2005,11,288819,1200.0,4,,3399.0,3,2,17,16989.0,1,2,0,0,0,1,0,0,0
42,2006,11,191000,2000.0,0,,7199.0,1,2,16,11938.0,1,2,0,0,0,1,0,0,0
34,2016,10,40000,1400.0,4,,13099.0,3,0,6,6667.0,0,2,0,0,0,0,0,0,0
41,2013,11,188761,1600.0,0,,12299.0,3,2,9,20973.0,2,2,0,0,1,1,0,0,0
37,2017,10,107673,2000.0,4,,17899.0,1,1,5,21535.0,2,1,0,1,0,0,0,0,0
39,2016,4,103000,1800.0,2,,13299.0,1,1,6,17167.0,2,1,0,1,0,0,0,0,0
2,2014,10,92485,3000.0,2,,31999.0,1,1,8,11561.0,0,1,0,0,1,0,0,0,0
1,2009,10,189840,3000.0,0,,15999.0,1,2,13,14603.0,1,2,0,0,1,0,0,0,0
39,2012,4,276769,1800.0,2,,10299.0,1,2,10,27677.0,2,2,0,1,0,0,0,0,0
39,2015,11,222659,1400.0,0,,8999.0,3,2,7,31808.0,2,2,0,1,0,1,0,0,0
39,2014,4,173000,1800.0,5,,10899.0,1,2,8,21625.0,2,2,0,1,0,0,0,0,0
20,2011,10,287126,2200.0,0,,14499.0,1,2,11,26102.0,2,2,0,1,0,0,0,0,0
41,2011,6,140650,1400.0,4,,7899.0,3,1,11,12786.0,1,2,0,0,1,1,0,1,0
14,2015,10,109889,2000.0,2,,14999.0,1,1,7,15698.0,1,1,0,1,0,0,0,0,0
2,1998,10,325458,2000.0,4,,3999.0,1,2,24,13561.0,1,2,0,0,1,0,0,0,0
2,2015,3,77791,2000.0,4,,25999.0,1,1,7,11113.0,0,1,0,0,1,1,1,0,0
41,2010,11,188116,1400.0,3,,8499.0,3,2,12,15676.0,1,2,0,0,1,1,0,0,0
2,1998,10,200000,2800.0,3,,5399.0,1,2,24,8333.0,0,2,0,0,1,0,0,0,0
2,2015,9,162000,2000.0,5,,30300.0,1,2,7,23143.0,2,2,0,0,1,1,0,0,0
14,2016,4,173429,1500.0,2,,14699.0,3,2,6,28905.0,2,2,0,1,0,0,0,0,0
41,2008,11,223704,1400.0,4,,5799.0,3,2,14,15979.0,1,2,0,0,1,1,0,0,0
1,2008,10,191930,2000.0,4,,10999.0,1,2,14,13709.0,1,2,0,0,1,0,0,0,0
1,2008,10,265524,2000.0,4,,8299.0,1,2,14,18966.0,2,2,0,0,1,0,0,0,0
31,2006,10,340992,2200.0,0,,4699.0,1,2,16,21312.0,2,2,0,0,0,0,0,0,0
13,2018,3,22656,1500.0,4,,19899.0,3,0,4,5664.0,0,0,0,1,0,1,1,0,0
31,2003,4,278452,1500.0,0,,1999.0,3,2,19,14655.0,1,2,0,0,0,0,0,0,0
27,2015,3,125275,1600.0,0,,14199.0,3,1,7,17896.0,2,1,0,1,0,1,1,0,0
27,2014,3,140000,1600.0,0,,11999.0,3,1,8,17500.0,2,1,0,1,0,1,1,0,0
6,2016,11,180000,1500.0,0,,7999.0,3,2,6,30000.0,2,2,0,0,0,1,0,0,0
41,2014,11,166616,1400.0,3,,7499.0,3,2,8,20827.0,2,2,0,0,1,1,0,0,0
28,2004,11,252164,1400.0,4,,4699.0,3,2,18,14009.0,1,2,0,0,1,1,0,0,0
41,2011,10,216190,1600.0,0,,10599.0,3,2,11,19654.0,2,2,0,0,1,0,0,0,0
1,2016,3,182208,2000.0,0,,19999.0,1,2,6,30368.0,2,2,0,0,1,1,1,0,0
31,2010,11,217962,1500.0,0,,6899.0,3,2,12,18164.0,2,2,0,0,0,1,0,0,0
28,2011,11,185363,1300.0,0,,6599.0,3,2,11,16851.0,1,2,0,0,1,1,0,0,0
6,2014,4,65363,900.0,4,,5199.0,2,0,8,8170.0,0,2,0,0,0,0,0,0,0
39,2012,11,209327,1800.0,2,,9499.0,1,2,10,20933.0,2,2,0,1,0,1,0,0,0
2,2016,3,71637,2000.0,4,,24499.0,1,0,6,11940.0,1,2,0,0,1,1,1,0,0
31,2013,4,286914,1500.0,0,,5499.0,3,2,9,31879.0,2,2,0,0,0,0,0,0,0
28,2007,11,324620,1600.0,3,,5499.0,3,2,15,21641.0,2,2,0,0,1,1,0,0,0
2,2013,3,152100,2000.0,0,,19799.0,1,2,9,16900.0,1,2,0,0,1,1,1,0,0
1,2011,3,148177,2000.0,0,,17999.0,1,1,11,13471.0,1,2,0,0,1,1,1,0,0
1,2015,10,50583,2000.0,4,,20499.0,1,0,7,7226.0,0,2,0,0,1,0,0,0,0
27,2012,3,205598,2500.0,0,,12899.0,1,2,10,20560.0,2,2,0,1,0,1,1,0,0
34,2008,10,220161,1400.0,4,,8699.0,3,2,14,15726.0,1,2,0,0,0,0,0,0,0
39,2013,3,172138,2200.0,0,,16899.0,1,2,9,19126.0,2,2,0,1,0,1,1,0,0
15,2006,3,105374,3500.0,3,,11099.0,0,1,16,6586.0,0,2,0,1,0,1,1,0,0
34,2014,11,142078,1800.0,4,,13299.0,1,1,8,17760.0,2,1,0,0,0,1,0,0,0
25,2012,3,102084,1600.0,4,,9399.0,3,1,10,10208.0,0,1,0,1,0,1,1,0,0
41,2015,10,140253,1400.0,5,,15499.0,3,1,7,20036.0,2,1,0,0,1,0,0,0,0
19,1999,3,268661,2500.0,0,,6999.0,1,2,23,11681.0,0,2,0,0,0,1,1,0,0
13,2007,3,220994,2200.0,0,,9999.0,1,2,15,14733.0,1,2,0,1,0,1,1,0,0
39,2009,4,258000,1800.0,2,,6799.0,1,2,13,19846.0,2,2,0,1,0,0,0,0,0
11,2016,4,153000,1500.0,0,,6700.0,3,2,6,25500.0,2,2,0,0,0,0,0,0,0
41,2011,11,157000,1400.0,4,,10499.0,3,2,11,14273.0,1,2,0,0,1,1,0,0,0
39,2012,4,153545,1800.0,5,,9999.0,1,2,10,15354.0,1,2,0,1,0,0,0,0,0
19,2012,3,219754,3000.0,0,,20999.0,1,2,10,21975.0,2,2,0,0,0,1,1,0,0
18,2020,3,4204,1600.0,4,,21999.0,3,0,2,2102.0,0,0,0,0,0,1,1,0,0
27,2011,3,174615,1500.0,0,,9299.0,3,2,11,15874.0,1,2,0,1,0,1,1,0,0
25,2014,3,209172,2000.0,5,,12999.0,1,2,8,26146.0,2,2,0,1,0,1,1,0,0
10,2012,4,148740,1400.0,4,,7199.0,3,1,10,14874.0,1,1,0,0,0,0,0,0,0
41,2011,11,197397,1600.0,0,,12899.0,3,2,11,17945.0,2,2,0,0,1,1,0,0,0
34,2017,10,146357,2000.0,4,,21999.0,1,1,5,29271.0,2,1,0,0,0,0,0,0,0
2,2008,3,283998,2000.0,0,,11999.0,1,2,14,20286.0,2,2,0,0,1,1,1,0,0
1,2017,3,18000,2000.0,4,,19699.0,1,0,5,3600.0,0,0,0,0,1,1,1,0,0
11,2016,2,79323,2300.0,4,,21499.0,1,1,6,13220.0,1,1,0,0,0,0,0,0,0
13,2012,3,113341,2000.0,4,,14499.0,1,1,10,11334.0,0,1,0,1,0,1,1,0,0
13,2004,3,185273,2000.0,4,,7899.0,1,2,18,10293.0,0,2,0,1,0,1,1,0,0
1,2016,3,52114,2000.0,4,,21999.0,1,0,6,8686.0,0,2,0,0,1,1,1,0,0
1,2016,10,54687,2000.0,4,,22999.0,1,0,6,9114.0,0,2,0,0,1,0,0,0,0
34,2010,11,190735,1800.0,4,,7899.0,1,2,12,15895.0,1,2,0,0,0,1,0,0,0
31,2010,11,208134,1500.0,0,,6299.0,3,2,12,17344.0,2,2,0,0,0,1,0,0,0
41,2013,10,180972,1400.0,2,,8999.0,3,2,9,20108.0,2,2,0,0,1,0,0,0,0
6,2009,11,300000,1600.0,4,,3999.0,3,2,13,23077.0,2,2,0,0,0,1,0,0,0
39,2013,11,171159,1400.0,0,,9399.0,3,2,9,19018.0,2,2,0,1,0,1,0,0,0
23,2008,3,180000,4664.0,4,,13999.0,0,2,14,12857.0,1,2,0,0,1,1,1,0,0
39,2005,4,239770,1400.0,0,,5499.0,3,2,17,14104.0,1,2,0,1,0,0,0,0,0
41,2011,2,165441,1400.0,4,,8499.0,3,2,11,15040.0,1,2,0,0,1,0,0,0,0
41,2013,10,207254,1600.0,0,,11999.0,3,2,9,23028.0,2,2,0,0,1,0,0,0,0
37,2013,8,148000,2000.0,4,,12299.0,1,1,9,16444.0,1,1,0,1,0,0,0,0,1
34,2016,10,141000,2000.0,0,,21999.0,1,1,6,23500.0,2,1,0,0,0,0,0,0,0
2,2001,10,302711,1895.0,3,,4799.0,1,2,21,14415.0,1,2,0,0,1,0,0,0,0
34,2012,10,98281,1400.0,4,,6999.0,3,1,10,9828.0,0,1,0,0,0,0,0,0,0
7,2003,10,214732,2000.0,4,,3299.0,1,2,19,11302.0,0,2,0,0,0,0,0,0,0
6,2009,11,419025,1400.0,3,,3399.0,3,2,13,32233.0,2,2,0,0,0,1,0,0,0
25,2019,3,7252,2000.0,5,,24999.0,1,0,3,2417.0,0,0,0,1,0,1,1,0,0
31,2014,6,252148,1500.0,0,,6699.0,3,2,8,31518.0,2,2,0,0,0,1,0,1,0
2,2017,10,145000,2000.0,0,,28499.0,1,1,5,29000.0,2,1,0,0,1,0,0,0,0
18,2016,3,147842,2400.0,4,,17999.0,1,1,6,24640.0,2,1,0,0,0,1,1,0,0
41,2011,11,165794,1400.0,4,,8699.0,3,2,11,15072.0,1,2,0,0,1,1,0,0,0
3,2014,10,57418,1400.0,4,,7199.0,3,0,8,7177.0,0,2,0,0,0,0,0,0,0
41,2011,6,135000,1400.0,4,,8299.0,3,1,11,12273.0,1,2,0,0,1,1,0,1,0
27,2011,3,142001,1500.0,0,,9899.0,3,1,11,12909.0,1,2,0,1,0,1,1,0,0
6,2014,11,169003,1500.0,0,,6699.0,3,2,8,21125.0,2,2,0,0,0,1,0,0,0
31,2011,11,162000,1500.0,0,,6199.0,3,2,11,14727.0,1,2,0,0,0,1,0,0,0
30,2017,3,44756,3000.0,4,,44900.0,1,0,5,8951.0,0,0,0,0,1,1,1,0,0
28,2011,4,129421,1300.0,0,,6299.0,3,1,11,11766.0,0,2,0,0,1,0,0,0,0
27,2010,3,168913,1500.0,0,,9499.0,3,2,12,14076.0,1,2,0,1,0,1,1,0,0
1,2008,10,208312,2800.0,4,,12499.0,1,2,14,14879.0,1,2,0,0,1,0,0,0,0
6,2013,11,208577,1500.0,0,,6799.0,3,2,9,23175.0,2,2,0,0,0,1,0,0,0
2,2017,10,55000,2993.0,0,,59900.0,1,0,5,11000.0,0,0,0,0,1,0,0,0,0
28,2015,11,170950,1400.0,4,,7999.0,3,2,7,24421.0,2,2,0,0,1,1,0,0,0
39,2011,4,209000,1800.0,2,,7099.0,1,2,11,19000.0,2,2,0,1,0,0,0,0,0
27,2011,3,220000,1500.0,0,,8999.0,3,2,11,20000.0,2,2,0,1,0,1,1,0,0
39,2016,10,170575,2500.0,2,,18499.0,1,2,6,28429.0,2,2,0,1,0,0,0,0,0
39,2015,3,186418,2200.0,0,,18799.0,1,2,7,26631.0,2,2,0,1,0,1,1,0,0
10,2012,4,109989,1400.0,4,,7299.0,3,1,10,10999.0,0,1,0,0,0,0,0,0,0
2,2002,3,308617,3000.0,0,,10699.0,1,2,20,15431.0,1,2,0,0,1,1,1,0,0
6,2008,11,162972,1600.0,4,,5199.0,3,2,14,11641.0,0,2,0,0,0,1,0,0,0
27,2010,3,195005,1500.0,0,,8499.0,3,2,12,16250.0,1,2,0,1,0,1,1,0,0
31,2008,4,173000,1500.0,0,,3999.0,3,2,14,12357.0,1,2,0,0,0,0,0,0,0
39,2018,4,21387,2000.0,4,,16799.0,1,0,4,5347.0,0,0,0,1,0,0,0,0,0
31,2013,11,196531,1500.0,0,,7899.0,3,2,9,21837.0,2,2,0,0,0,1,0,0,0
18,2014,10,58072,2000.0,3,,9999.0,1,0,8,7259.0,0,2,0,0,0,0,0,0,0
28,2003,11,283733,2000.0,3,,4999.0,1,2,19,14933.0,1,2,0,0,1,1,0,0,0
42,2004,3,400000,2400.0,0,,8699.0,1,2,18,22222.0,2,2,0,0,0,1,1,0,0
19,2007,3,239508,2200.0,0,,8599.0,1,2,15,15967.0,1,2,0,0,0,1,1,0,0
39,2014,11,173838,1800.0,2,,10399.0,1,2,8,21730.0,2,2,0,1,0,1,0,0,0
41,2013,10,293483,1400.0,2,,8699.0,3,2,9,32609.0,2,2,0,0,1,0,0,0,0
1,2012,10,181609,2000.0,2,,18499.0,1,2,10,18161.0,2,2,0,0,1,0,0,0,0
19,2017,3,72713,2993.0,0,,47900.0,1,0,5,14543.0,1,0,0,0,0,1,1,0,0
23,2012,3,169880,2200.0,0,,22499.0,1,2,10,16988.0,1,2,0,0,1,1,1,0,0
41,2013,7,205198,2000.0,0,,17999.0,1,2,9,22800.0,2,2,0,0,1,1,1,1,0
31,2016,3,180880,1500.0,0,,13499.0,3,2,6,30147.0,2,2,0,0,0,1,1,0,0
19,2014,9,77000,4400.0,0,,59999.0,0,1,8,9625.0,0,1,0,0,0,1,0,0,0
34,2017,10,98844,2000.0,0,,22999.0,1,1,5,19769.0,2,1,0,0,0,0,0,0,0
30,2010,3,218241,3000.0,0,,29999.0,1,2,12,18187.0,2,2,0,0,1,1,1,0,0
23,2016,3,25499,2000.0,4,,27999.0,1,0,6,4250.0,0,2,0,0,1,1,1,0,0
39,2013,11,218768,2000.0,0,,10799.0,1,2,9,24308.0,2,2,0,1,0,1,0,0,0
